Modified on,Product code,Bid,Ask,Mid price,Currency
2023-08-07T08:00:46+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-07T08:00:49+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-08T08:05:11+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-08T08:05:14+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-09T08:35:13+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-10T08:16:40+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-10T08:16:45+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-11T09:00:49+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-08-11T09:31:32+02:00,GO HYDRO EU 2024,7,7.3,7.15,EUR
2023-08-11T09:31:36+02:00,GO HYDRO EU 2024,7,7.2,7.1,EUR
2023-08-14T08:49:13+02:00,GO HYDRO EU 2024,7,7.2,7.1,EUR
2023-08-14T10:50:03+02:00,GO HYDRO EU 2024,7,7.2,7.1,EUR
2023-08-14T11:04:35+02:00,GO HYDRO EU 2024,7,7.1,7.05,EUR
2023-08-14T16:34:08+02:00,GO HYDRO EU 2024,7.3,7.4,7.35,EUR
2023-08-14T16:38:33+02:00,GO HYDRO EU 2024,7,7.4,7.2,EUR
2023-08-14T16:38:38+02:00,GO HYDRO EU 2024,7,7.2,7.1,EUR
2023-08-14T16:39:04+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-15T08:40:32+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-16T08:45:32+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-17T08:50:19+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-18T09:26:24+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-18T09:26:31+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-21T08:51:14+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-21T08:51:23+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-22T08:38:22+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-22T08:38:32+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-08-22T10:37:43+02:00,GO HYDRO EU 2024,6.6,6.9,6.75,EUR
2023-08-22T10:39:11+02:00,GO HYDRO EU 2024,6.3,6.9,6.6,EUR
2023-08-22T10:39:15+02:00,GO HYDRO EU 2024,6.3,6.7,6.5,EUR
2023-08-22T10:39:18+02:00,GO HYDRO EU 2024,6.3,6.7,6.5,EUR
2023-08-23T09:33:25+02:00,GO HYDRO EU 2024,6.3,6.7,6.5,EUR
2023-08-23T09:33:31+02:00,GO HYDRO EU 2024,6.3,6.7,6.5,EUR
2023-08-23T13:20:36+02:00,GO HYDRO EU 2024,6.2,6.7,6.45,EUR
2023-08-23T13:20:41+02:00,GO HYDRO EU 2024,6.2,6.45,6.325,EUR
2023-08-23T13:21:11+02:00,GO HYDRO EU 2024,6.2,6.45,6.325,EUR
2023-08-23T13:21:15+02:00,GO HYDRO EU 2024,6.2,6.35,6.275,EUR
2023-08-23T13:21:45+02:00,GO HYDRO EU 2024,6.15,6.35,6.25,EUR
2023-08-23T13:22:59+02:00,GO HYDRO EU 2024,6.3,6.5,6.4,EUR
2023-08-24T08:43:56+02:00,GO HYDRO EU 2024,6.3,6.5,6.4,EUR
2023-08-24T09:56:25+02:00,GO HYDRO EU 2024,6.15,6.5,6.325,EUR
2023-08-24T09:56:31+02:00,GO HYDRO EU 2024,6.15,6.35,6.25,EUR
2023-08-25T09:01:17+02:00,GO HYDRO EU 2024,6.15,6.35,6.25,EUR
2023-08-25T09:05:48+02:00,GO HYDRO EU 2024,6.15,6.35,6.25,EUR
2023-08-28T08:28:14+02:00,GO HYDRO EU 2024,6.15,6.35,6.25,EUR
2023-08-28T08:28:18+02:00,GO HYDRO EU 2024,6.15,6.35,6.25,EUR
2023-08-28T13:48:34+02:00,GO HYDRO EU 2024,6.35,6.35,6.35,EUR
2023-08-28T13:48:37+02:00,GO HYDRO EU 2024,6.35,6.55,6.45,EUR
2023-08-28T14:14:58+02:00,GO HYDRO EU 2024,6.35,6.55,6.45,EUR
2023-08-28T14:15:03+02:00,GO HYDRO EU 2024,6.35,6.55,6.45,EUR
2023-08-28T14:16:55+02:00,GO HYDRO EU 2024,6.35,6.75,6.55,EUR
2023-08-28T14:16:58+02:00,GO HYDRO EU 2024,6.45,6.75,6.6,EUR
2023-08-28T14:17:02+02:00,GO HYDRO EU 2024,6.45,6.75,6.6,EUR
2023-08-29T08:56:35+02:00,GO HYDRO EU 2024,6.45,6.75,6.6,EUR
2023-08-29T08:56:38+02:00,GO HYDRO EU 2024,6.45,6.75,6.6,EUR
2023-08-29T10:44:16+02:00,GO HYDRO EU 2024,6.4,6.7,6.55,EUR
2023-08-30T08:44:00+02:00,GO HYDRO EU 2024,6.4,6.7,6.55,EUR
2023-08-30T16:26:59+02:00,GO HYDRO EU 2024,6.4,6.75,6.575,EUR
2023-08-30T16:27:25+02:00,GO HYDRO EU 2024,6.55,6.75,6.65,EUR
2023-08-31T08:29:21+02:00,GO HYDRO EU 2024,6.55,6.75,6.65,EUR
2023-08-31T08:29:25+02:00,GO HYDRO EU 2024,6.55,6.75,6.65,EUR
